Product_url,Title,Brand,MRP,ASP,Availability,Image_url,About_this_item,Rating,Total_rating,On_fresh
https://www.amazon.in/dp/B00VWJ5UYE,"        7 Up Soft Drink Lemon Can, 250 ml       ",7UP,,,Out of stock,https://m.media-amazon.com/images/I/71HHRBrs3tL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Get refreshed, feel up    Crisp, lemony flavour    Instantly energizing    No added colour, no artificial flavouring, contains no fruit    Contains added flavour (natural flavouring substances)    
 ", 4.2 ,362 ,No
https://www.amazon.in/dp/B00WWTL1CI,"        7 UP Soft Drink - Lemon Flavor, 250ml Tin       ",7UP,35.,35.,  In Stock  ,https://m.media-amazon.com/images/I/414AHotknML._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    With added natural lemon flavour    
 ", 4.2 ,5 ,Yes
https://www.amazon.in/dp/B0BFWCLJJN,"        Sting Energy Drink, 250ml Bottle (Pack of 1)       ",Sting,,,Out of stock,https://m.media-amazon.com/images/I/61d7eK6ueaL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Sting energy drink gives you an energy boost to charge up and keep you going    It also invigorates your taste buds with its refreshingly delicious flavour    Sting has the kick of Caffeine, Ginseng and B Vitamins with amazingly refreshing flavours.    
 ", 4.1 ,44 ,No
https://www.amazon.in/dp/B07BFNG2XM,"        Thums Up Soft Drink PET Bottle, 750 ml       ",Thums Up,40.00,34.,  In Stock  ,https://m.media-amazon.com/images/I/61Ks4rgOAeL._SX569_.jpg,"         This is a Vegetarian product.   
 About this item    STRONG TASTE: Refresh yourself with the strong taste of Thums Up    SPICY & FIZZY: This strong, spicy and fizzy cold drink is designed to suit your palate    TASTE THE THUNDER: Bring out the adventurous side of you with the thunderous taste of Thums Up drink    CREATE AND ENJOY MOMENTS: Enjoy this beverage with family, friends and relive the joy of togetherness    ON-THE GO BEVERAGE: Enjoy the strong taste of Thums Up soft drink on the go, with meals or at parties    RECYCLABLE PACKAGING: Thums UP cans are 100% recyclable, ensuring environmental sustainability    COMMONLY SEARCHED TOPICS: thums up, thums up drink, thums up soft drink, thums up cold drink, thums up can, thums up in fresh    
    form_factor:liquid; material_features:vegetarian flavor_name:Cola item_form:liquid   Show More  ", 4.4 ,11343 ,Yes
https://www.amazon.in/dp/B01GV3DK1U,"        Limca Lemon & Lime flavoured Soft Drink, 2 ltr Bottle       ",Limca,95.00,88.,  In Stock  ,https://m.media-amazon.com/images/I/51h6sAb8K6L._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Lime n lemony notes combine with a sharp fizz to quench your thirst and deliver a complete sensorial experience    It is refreshing    Material Features: Vegetarian    
 ", 4.4 ,2827 ,Yes
https://www.amazon.in/dp/B01LZFZ84E,"        Sprite Lemon-Lime Flavoured Cold Drink | Refreshing Taste | Clear Soft Drink with No Added Colours | Recyclable PET Bottle, 2 L       ",Sprite,95.00,88.,  In Stock  ,https://m.media-amazon.com/images/I/51uyMSzdbBL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    Clear out all the pressure of the week with Sprite's clear, crisp lemon-lime flavour    Sprite cold drink tastes best when chilled    It is a caffeine-free soft drink with no added color    Sprite soft drink comes in recyclable bottles    COMMONLY SEARCHED TERMS: sprite, sprite soft drink, sprite cold drink, soft drinks in pantry, sprite can, soft drinks    
 ", 4.4 ,10790 ,Yes
https://www.amazon.in/dp/B07G159MWF,"        Coca-Cola Original Taste Soft Drink PET Bottle, 2 L       ",Coca-Cola,95.00,85.,  In Stock  ,https://m.media-amazon.com/images/I/315Jwz1gD5L._SX300_SY300_QL70_FMwebp_.jpg,"         This is a Vegetarian product.   
 About this item    ORIGINAL COLA FLAVOUR: Savor the refreshing cola flavor that is deliciously uplifting; item_form:liquid    TURN UP THE ENERGY: Turn up the energy with the delicious and refreshing taste of Coca-Cola Original; form_factor:liquid    MAKE MEALS TASTIER: Meals become tastier with Coca-Cola Original; material_features:vegetarian    BEST ENJOYED: Coca-Cola is best enjoyed ice-cold for maximum refreshment    CREATE AND ENJOY MOMENTS: Enjoy it with family, friends and relive the joy of togetherness    PERFECT SIZE: Enjoy Coca-Colaâ€s crisp, delicious taste on-the-go, with meals or at parties    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
    ALSO TRY: Coca-Cola Diet Coke, Coca Cola Zero Sugar COMMONLY SEARCHED TOPICS: coca-cola drink, coke, cold drinks, soft drinks, cola & soft drinks, coca cola, soft drink in fresh, cold drink in fresh   Show More  ", 4.4 ,8146 ,Yes
https://www.amazon.in/dp/B004ZXK6FC,"        Coca-Cola Original Taste Soft Drink PET Bottle, 750 ml       ",Coca-Cola,40.00,37.,  In Stock  ,https://m.media-amazon.com/images/I/71YBmiSj-cL._SX425_.jpg,"   ORIGINAL COLA FLAVOUR: Savor the refreshing cola flavor that is deliciously uplifting    TURN UP THE ENERGY: Turn up the energy with the delicious and refreshing taste of Coca-Cola Original    MAKE MEALS TASTIER: Meals become tastier with Coca-Cola Original    BEST ENJOYED: Coca-Cola is best enjoyed ice-cold for maximum refreshment    CREATE AND ENJOY MOMENTS: Enjoy it with family, friends and relive the joy of togetherness    PERFECT SIZE: Enjoy Coca-Cola’s crisp, delicious taste on-the-go, with meals or at parties    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
    ALSO TRY: Coca-Cola Diet Coke, Coca Cola Zero Sugar COMMONLY SEARCHED TOPICS: coca-cola drink, coke, cold drinks, soft drinks, cola & soft drinks, coca cola, soft drink in fresh, cold drink in fresh   Show More  ", 4.4 ,8192 ,Yes
https://www.amazon.in/dp/B07Z5VHHFQ,"        Pepsi Mountain Dew Soft Drink Bottle, 750 ml       ",Pepsi,,,Out of stock,https://m.media-amazon.com/images/I/31nkgcBZaBL._SX300_SY300_QL70_FMwebp_.jpg,"         This is a Vegetarian product.   
 About this item    In the moment of choice, take a sip of Pepsi, overcome self -doubt and achieve the extraordinary    Powerful combo of an edgy citrus taste and an energy boost    material_features:vegetarian    
 ", 4.4 ,390 ,No
https://www.amazon.in/dp/B00GX9TS6O,"        Maaza Mango Drink, Original Flavour, 1.2 L PET Bottle       ",Maaza,75.00,69.,  In Stock  ,https://m.media-amazon.com/images/I/61+jGc7vLIL._SX425_.jpg,"         This is a Vegetarian product.   
 About this item    REAL MANGO INDULGENCE: Indulge yourself in real mango delight with Maaza, made from real mango pulp of hand-picked real Alphonso    RICH TASTE: Enjoy the sweet, rich and thick juicy pulp of mangoes with wholesome properties    READY TO SERVE FRUIT DRINK: This mango drink is ready to serve drink, so relish it anytime, anywhere    TASTES BEST WHEN CHILLED: Enhance your Maaza drinking experience by chilling it    ENJOY IT IN ANY SEASON: Experience the real taste of mangoes in every season with Maaza mango drink    COMMONLY SEARCHED TOPICS: maaza, maaza drink, maaza mango drink, fruit drink, mango drink, maaza in fresh, maaza bottle, maaza juice    
 ", 4.4 ,15522 ,Yes
https://www.amazon.in/dp/B084P31NVL,"        Fanta Soft Drink - Orange, 180ml       ",Fresh Produce,25.,25.,  In Stock  ,https://m.media-amazon.com/images/I/81mX2DV4hNL._SX522_.jpg,"         This is a Vegetarian product.   
 About this item    Sweetened carbonated beverage    Refreshing drink    Keeps the fun alive by inspiring you fresh    
 ", 4.4 ,27 ,Yes
https://www.amazon.in/dp/B07G1CKCDH,"        Coca-Cola Zero Sugar, No Calories Soft Drink Can, 300 ml       ",Coca-Cola,40.00,34.,  In Stock  ,https://m.media-amazon.com/images/I/51JEkuKPiSL._SX569_.jpg,"         This is a Vegetarian product.   
 About this item    ZERO SUGAR: Coca-Cola Zero comes in a new and real Coca-Cola taste without the sugar and calories; form_factor:liquid    CRISP TASTE: Enjoy the same crisp and great taste of Coca-Cola but with zero sugar; material_features:vegetarian    IDEAL FOR: This zero sugar drink is ideal for calorie-conscious people;    BEST ENJOYED: Coca-Cola Zero Sugar is best enjoyed ice-cold for maximum refreshment    CREATE AND ENJOY MOMENTS: Enjoy it with family, friends and relive the joy of togetherness    PERFECT SIZE: Coca-Cola Zero Sugar can be enjoyed on-the-go, with meals or at parties    RECYCLABLE PACKAGING: Coca-Cola cans are 100% recyclable, ensuring environmental sustainability    
    ALSO TRY: Coca-Cola Diet Coke COMMONLY SEARCHED TOPICS: coca cola zero, coca cola zero sugar, coca cola zero calories, sugar free health drink, no sugar drink, zero sugar drink, low sugar drinks, non sugar drink, coca cola zero can, zero sugar cold drink, cold drinks, soft drinks, cola & soft drinks, coca cola, soft drink in fresh, cold drink in fresh   Show More  ", 4.3 ,2218 ,Yes
https://www.amazon.in/dp/B0CG8TFW5J,"        Coca-Cola Zero Soft Drink, 180ml Can       ",Coca-Cola,25.,25.,  In Stock  ,https://m.media-amazon.com/images/I/41L+OyAh7QL._SY300_SX300_.jpg,"         This is a Vegetarian product.   
 About this item    Total Quantity/Volume: 180 millilitre    Ingredient Type: Vegetarian    Storage instructions: Store in a cool and dry place    
 ", 4.7 ,4 ,Yes
https://www.amazon.in/dp/B07G1RP4FW,"        Coca-Cola Diet Soft Drink, 300ml       ",Coca-Cola,40.,40.,  In Stock  ,https://m.media-amazon.com/images/I/619KWtp6nOL._SY550_.jpg,"         This is a Vegetarian product.   
 About this item    Coca-Cola    Diet soft    Get super quick delivery through prime Now    Coca-Cola    Diet soft    Get super quick delivery through prime Now    material_features:vegetarian    
    form_factor:liquid item_form:liquid   Show More  ", 4.4 ,2598 ,Yes
https://www.amazon.in/dp/B09WMRS263,"        Fanta Orange Flavored Cold Drink | Soft Drink With Added Orange Flavour | Delicious Orangey Flavor| Pet Bottle, 1 L, Vegetarian       ",Fanta,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/31og4+Y7JLL._SY300_SX300_.jpg,"         This is a Vegetarian product.   
 About this item    ADDED ORANGE FLAVOUR: Your favourite FANTA is now more orangey with an added orange flavour    DELICIOUSLY REFRESHING: Refresh yourself with the delicious orangey flavour of FANTA soft drink    VIBRANT COLOUR: The vibrant colour of FANTA cold drink brings out your bright and playful side    TINGLING BUBBLES: The tingling bubbles set the spirit free encouraging one to have fun    MAKES LIFE FUN: FANTA turns dull moments into colourful moments, letting one enjoy life to the fullest    
 ", 4.4 ,3843 ,Yes
https://www.amazon.in/dp/B0BD8GSN39,"        Limca Soft Drink | Cold Drink with Lime ‘n’ Lemoni Flavour | Lemon Drink with Fizz |PET Bottle, 1 L       ",Limca,50.,50.,  In Stock  ,https://m.media-amazon.com/images/I/61OVoWc8e6L._SX425_.jpg," 
 About this item    LIME ‘N’ LEMONI FLAVOUR: Quench your thirst with refreshing lime ‘n’ lemoni flavour    SHARP FIZZ: Lift up your spirits with Limca’s sharp fizz and refreshing flavour    AN ODE TO THE DOERS: Limca celebrates those who sweat it out and keep moving forward    RECYCLABLE BOTTLE: It comes in recyclable packaging thus ensuring environmental stability    COMMONLY SEARCHED TOPICS: limca, limca soft drink, limca cold drink, limca in fresh    
 ", 4.4 ,71 ,Yes
